time_sec,fading_linear
85.6667,0.773856
85.6704,0.754644
85.7167,0.844448
85.7667,0.979135
85.7704,0.98642
85.8167,0.996832
85.8267,1.08849
85.8367,1.04738
85.8467,1.00922
85.8567,1.05651
85.8667,1.06584
85.8704,1.0538
85.9167,1.07645
85.9667,1.07252
85.9704,1.05623
86.0167,1.11935
86.0267,1.15165
86.0367,1.12851
86.0467,1.15554
86.0567,1.21482
86.0667,1.21485
86.0704,1.2159
86.1167,1.21842
86.1667,1.26327
86.1704,1.19973
86.2167,1.15755
86.2268,1.20898
86.2368,1.15154
86.2468,1.04543
86.2567,1.08218
86.2667,1.09393
86.2704,1.0567
86.3167,1.04557
86.3667,1.29076
86.3704,1.30576
86.4167,1.41209
86.4267,1.41435
86.4368,1.41679
86.4467,1.42647
86.4567,1.4607
86.4667,1.42065
86.4704,1.37405
86.5168,1.223
86.5668,1.17348
86.5704,1.19053
86.6168,1.09288
86.6268,1.02379
86.6368,0.998806
86.6468,0.997668
86.6568,0.951887
86.6668,0.893642
86.6704,0.885421
86.7167,0.7897
86.7667,0.817486
86.7704,0.785274
86.8168,0.650016
86.8267,0.778525
86.8367,0.865734
86.8468,0.791791
86.8568,0.769504
86.8667,0.885746
86.8704,0.930277
86.9167,1.13413
86.9668,1.10917
86.9704,1.11462
87.0168,0.913326
87.0268,0.889195
87.0368,0.90552
87.0468,0.853139
87.0568,0.791944
87.0668,0.848406
87.0705,0.884175
87.1168,1.00033
87.1668,1.04124
87.1704,1.07449
87.2168,1.19084
87.2268,1.05948
87.2368,0.955512
87.2467,1.00661
87.2568,0.971365
87.2668,0.835041
87.2704,0.814866
87.3168,0.656235
87.3668,0.608189
87.3704,0.598617
87.4168,0.727048
87.4268,0.740725
87.4368,0.688389
87.4468,0.74769
87.4568,0.828247
87.4668,0.774791
87.4704,0.740948
87.5168,0.819215
87.5668,0.907214
87.5704,0.888548
87.6168,1.02699
87.6268,1.0715
87.6368,1.05037
87.6468,1.06523
87.6568,1.154
87.6668,1.19634
87.6705,1.19084
87.7168,1.18184
87.7668,1.04048
87.7704,1.01983
87.8168,1.08377
87.8268,1.08423
87.8368,1.00399
87.8468,1.03219
87.8568,1.0583
87.8668,0.958916
87.8705,0.93781
87.9168,1.09802
87.9668,0.973332
87.9704,0.926672
88.0168,0.738652
88.0268,0.792977
88.0368,0.794065
88.0468,0.793865
88.0568,0.814863
88.0668,0.761033
88.0704,0.74212
88.1168,0.923542
88.1668,1.14881
88.1704,1.12471
88.2168,1.06642
88.2268,1.12941
88.2368,1.11902
88.2468,1.02479
88.2568,1.02535
88.2668,1.07316
88.2704,1.0703
88.3168,0.829883
88.3668,0.95206
88.3705,0.977293
88.4168,1.20138
88.4268,1.27158
88.4368,1.16722
88.4468,1.14772
88.4568,1.26773
88.4668,1.26732
88.4704,1.22413
88.5168,1.07494
88.5668,0.887769
88.5705,0.87525
88.6168,0.742025
88.6268,0.762242
88.6368,0.705065
88.6468,0.689567
88.6568,0.820447
88.6668,0.882805
88.6705,0.863464
88.7168,1.06176
88.7668,1.25327
88.7705,1.20791
88.8168,1.02328
88.8268,0.986233
88.8368,1.04031
88.8468,0.930559
88.8568,0.789603
88.8668,0.821974
88.8705,0.848458
88.9168,0.881444
88.9668,0.885037
88.9705,0.870657
89.0168,0.805423
89.0268,0.804175
89.0368,0.88427
89.0468,0.964939
89.0568,0.954824
89.0668,0.91576
89.0704,0.919325
89.1168,1.1307
89.1668,1.26149
89.1705,1.28839
89.2168,1.37229
89.2268,1.35221
89.2368,1.31292
89.2468,1.38724
89.2568,1.46671
89.2668,1.44077
89.2705,1.43017
89.3169,1.43056
89.3668,1.3448
89.3705,1.35099
89.4168,1.13654
89.4268,1.09599
89.4368,1.06179
89.4468,0.972253
89.4569,0.852937
89.4668,0.83918
89.4705,0.857624
89.5168,0.713158
89.5668,0.399751
89.5705,0.398478
89.6168,0.410441
89.6268,0.45508
89.6368,0.409376
89.6469,0.40533
89.6568,0.435625
89.6668,0.449737
89.6705,0.460298
89.7168,0.684021
89.7669,0.912214
89.7705,0.897488
89.8169,1.31939
89.8269,1.38251
89.8369,1.28722
89.8469,1.34556
89.8569,1.50964
89.8669,1.481
89.8705,1.44241
89.9168,1.43778
89.9668,1.46005
89.9705,1.41026
90.0169,1.11706
90.0269,1.02168
90.0368,0.987885
90.0468,1.00638
90.0569,0.966129
90.0669,0.850025
90.0705,0.820872
90.1169,0.717108
90.1669,0.571774
90.1705,0.550509
90.2169,0.536402
90.2269,0.555989
90.2369,0.541168
90.2469,0.605151
90.2569,0.705031
90.2669,0.705595
90.2705,0.700491
90.3169,0.9956
90.3669,1.1933
90.3705,1.17793
90.4168,1.38825
90.4269,1.55696
90.4369,1.45441
90.4469,1.36046
90.4568,1.48797
90.4669,1.50559
90.4705,1.45733
90.5169,1.30744
90.5669,1.2445
90.5705,1.21984
90.6169,0.897648
90.6269,0.983504
90.6369,0.990937
90.6469,0.883106
90.6569,0.858263
90.6669,0.906304
90.6705,0.907709
90.7169,0.89282
90.7669,1.07798
90.7705,1.08208
90.8169,1.1293
90.8269,1.14374
90.8369,1.21485
90.8469,1.22948
90.8569,1.22245
90.8669,1.28217
90.8705,1.31572
90.9169,1.38898
90.9669,1.34469
90.9705,1.30597
91.0169,1.17346
91.0269,1.15997
91.0369,1.08353
91.0469,1.03608
91.0569,1.1019
91.0669,1.128
91.0705,1.10611
91.1169,1.1338
91.1669,1.07853
91.1705,1.08482
91.2169,0.87318
91.2269,0.803278
91.2369,0.772033
91.2469,0.766868
91.2569,0.763799
91.2669,0.713485
91.2705,0.676303
91.3169,0.697033
91.3669,0.876456
91.3705,0.911144
91.4169,1.08405
91.4269,1.05282
91.4369,1.11563
91.4469,1.20055
91.4569,1.15492
91.4669,1.11529
91.4705,1.13631
91.5169,1.09363
91.5669,0.92307
91.5705,0.884998
91.6169,0.886682
91.6269,0.982396
91.6369,0.991721
91.6469,0.961289
91.6569,0.959552
91.6669,0.982258
91.6705,0.999405
91.7169,1.10237
91.7669,1.09829
91.7705,1.10033
91.8169,1.24304
91.8269,1.32387
91.8369,1.34144
91.8469,1.36639
91.8569,1.4121
91.8669,1.42379
91.8705,1.42901
91.9169,1.52121
91.9669,1.48184
91.9705,1.49687
92.0169,1.48533
92.0269,1.35365
92.0369,1.24317
92.0469,1.28487
92.0569,1.24874
92.0669,1.09905
92.0705,1.07082
92.1169,0.943519
92.1669,0.823616
92.1705,0.791404
92.2169,0.897281
92.2269,0.99182
92.2369,0.926356
92.2469,0.98125
92.2569,1.16229
92.2669,1.16073
92.2705,1.11928
92.3169,1.24857
92.3669,1.28668
92.3705,1.24605
92.4169,1.29908
92.4269,1.40145
92.4369,1.33405
92.4469,1.26038
92.4569,1.37951
92.4669,1.43958
92.4705,1.40425
92.5169,1.16448
92.567,1.06858
92.5705,1.04596
92.6169,0.923037
92.6269,0.879195
92.6369,0.838569
92.6469,0.797441
92.6569,0.73621
92.6669,0.650459
92.6705,0.63522
92.7169,0.700778
92.7669,0.878674
92.7705,0.860664
92.8169,1.03187
92.8269,1.17181
92.8369,1.26854
92.847,1.30974
92.857,1.35898
92.8669,1.37135
92.8705,1.3756
92.9169,1.58434
92.9669,1.63641
92.9705,1.60413
93.017,1.39391
93.027,1.47809
93.037,1.48625
93.047,1.38928
93.057,1.44975
93.067,1.593
93.0705,1.60656
93.1169,1.57676
93.1669,1.7006
93.1706,1.73194
93.217,1.52486
93.227,1.45801
93.237,1.35727
93.2469,1.28821
93.2569,1.26375
93.267,1.25155
93.2705,1.23772
93.317,1.04267
93.367,0.992041
93.3705,1.02262
93.417,1.28882
93.427,1.31477
93.437,1.33692
93.447,1.39312
93.457,1.43223
93.467,1.43252
93.4705,1.4274
93.517,1.27454
93.567,0.87619
93.5705,0.820721
93.617,0.726644
93.627,0.726153
93.637,0.775571
93.647,0.729823
93.657,0.673095
93.6669,0.722377
93.6705,0.746679
93.717,0.712504
93.767,0.731504
93.7706,0.73641
93.817,0.91524
93.827,0.910134
93.837,0.970056
93.847,1.11183
93.857,1.13603
93.867,1.07408
93.8705,1.07775
93.917,1.36817
93.967,1.4265
93.9706,1.44699
94.017,1.32996
94.027,1.21872
94.037,1.10838
94.047,1.16225
94.057,1.17937
94.067,1.05636
94.0706,1.02833
94.117,0.820406
94.167,0.733937
94.1705,0.715667
94.217,0.712333
94.227,0.764413
94.237,0.693252
94.247,0.573298
94.257,0.546993
94.267,0.56992
94.2705,0.571037
94.317,0.544764
94.367,0.688525
94.3706,0.692813
94.417,1.09597
94.427,1.24731
94.437,1.24237
94.447,1.23367
94.457,1.32287
94.467,1.3683
94.4706,1.36077
94.517,1.28039
94.567,1.05485
94.5705,1.02515
94.617,1.16254
94.627,1.19828
94.637,1.1126
94.647,1.17104
94.657,1.31763
94.667,1.27219
94.6706,1.23163
94.717,1.15516
94.767,1.18075
94.7706,1.12246
94.817,0.780681
94.827,0.757571
94.837,0.752165
94.847,0.72958
94.857,0.757118
94.867,0.752913
94.8706,0.732606
94.917,0.932694
94.967,1.17976
94.9706,1.17292
95.017,0.994091
95.027,0.951939
95.037,0.922709
95.047,0.854905
95.057,0.83256
95.067,0.824513
95.0706,0.803339
95.117,0.766198
95.167,0.862988
95.1705,0.872018
95.217,1.09152
95.227,1.18507
95.237,1.12159
95.247,1.06543
95.257,1.12923
95.267,1.13839
95.2706,1.11291
95.317,0.956019
95.367,0.966714
95.3706,0.959551
95.417,1.00227
95.427,1.14811
95.437,1.27504
95.447,1.24277
95.457,1.21546
95.467,1.28868
95.4706,1.31403
95.517,1.19747
95.567,0.942191
95.5706,0.931353
95.617,0.594581
95.627,0.534994
95.637,0.609229
95.6471,0.598852
95.657,0.525091
95.667,0.599914
95.6706,0.6533
95.717,0.822331
95.7671,1.1145
95.7706,1.1415
95.817,1.5613
95.827,1.54581
95.837,1.45866
95.847,1.51518
95.857,1.59852
95.867,1.53645
95.8706,1.50137
95.917,1.45496
95.967,1.40473
95.9706,1.40969
96.0171,1.33979
96.0271,1.25274
96.037,1.16502
96.047,1.16962
96.0571,1.15734
96.0671,1.03246
96.0706,0.975174
96.1171,0.753505
96.167,0.607975
96.1706,0.601466
96.2171,0.634457
96.227,0.613546
96.237,0.657286
96.247,0.705065
96.257,0.677532
96.267,0.668625
96.2706,0.690176
96.317,0.826406
96.367,0.947015
96.3706,0.925066
96.417,1.16637
96.4271,1.28728
96.4371,1.27186
96.4471,1.26966
96.457,1.29384
96.4671,1.25197
96.4706,1.24439
96.5171,1.21209
96.5671,0.903079
96.5706,0.880978
96.6171,0.577995
96.6271,0.57452
96.6371,0.497582
96.6471,0.458363
96.6571,0.483856
96.6671,0.426054
96.6706,0.389012
96.7171,0.367122
96.7671,0.595852
96.7706,0.610054
96.8171,0.788303
96.8271,0.848045
96.8371,0.880579
96.8471,0.949579
96.8571,1.04896
96.8671,1.07745
96.8706,1.07915
96.9171,1.37989
96.9671,1.60289
96.9706,1.58393
97.0171,1.57254
97.0271,1.64055
97.0371,1.52932
97.0471,1.44906
97.0571,1.51511
97.0671,1.48835
97.0706,1.43378
97.1171,1.17389
97.1671,1.00868
97.1706,0.973016
97.2171,0.819166
97.2271,0.885936
97.2371,0.817392
97.2471,0.723128
97.2571,0.837894
97.2671,0.916619
97.2706,0.881964
97.3171,0.71367
97.3671,0.887837
97.3706,0.882802
97.4171,1.0036
97.4271,1.03889
97.4371,1.16756
97.4471,1.20019
97.4571,1.14887
97.4671,1.15862
97.4706,1.18228
97.5171,1.241
97.5671,1.20788
97.5706,1.19433
97.6171,1.04249
97.6271,1.01382
97.6371,1.06943
97.6471,1.06182
97.6571,0.94715
97.6671,0.856244
97.6706,0.849127
97.7171,0.882373
97.7671,1.03927
97.7706,1.05436
97.8171,1.17442
97.8271,1.2496
97.8371,1.21393
97.8471,1.14446
97.8571,1.1893
97.8671,1.23848
97.8706,1.225
97.9171,1.00429
97.9671,1.15335
97.9706,1.20121
98.0171,1.17184
98.0271,1.12959
98.0371,1.07816
98.0471,1.04871
98.0571,1.00197
98.0671,0.984691
98.0706,0.988399
98.1171,0.872619
98.1671,0.718937
98.1706,0.731937
98.2171,0.738235
98.2271,0.677788
98.2371,0.632124
98.2471,0.659309
98.2571,0.637452
98.2671,0.581613
98.2706,0.581531
98.3171,0.666003
98.3671,0.740484
98.3706,0.701174
98.4171,1.02649
98.4271,1.14349
98.4371,1.15469
98.4471,1.19221
98.4571,1.31852
98.4671,1.37623
98.4706,1.3755
98.5171,1.51011
98.5671,1.5716
98.5706,1.54852
98.6171,1.38899
98.6271,1.31446
98.6371,1.25482
98.6471,1.27994
98.6571,1.24626
98.6671,1.08087
98.6706,1.02933
98.7171,0.945481
98.7671,1.02852
98.7706,1.04245
98.8171,1.05069
98.8271,0.995097
98.8371,0.909096
98.8471,0.973107
98.8572,1.01797
98.8671,0.892883
98.8706,0.853356
98.9171,0.811414
98.9671,0.904527
98.9706,0.865057
99.0171,0.903877
99.0271,1.07913
99.0371,1.02489
99.0471,0.88958
99.0571,0.990407
99.0671,1.10671
99.0706,1.1044
99.1171,1.13712
99.1671,1.00915
99.1706,0.978428
99.2171,0.746099
99.2272,0.864642
99.2372,0.849485
99.2471,0.725818
99.2571,0.759102
99.2672,0.858715
99.2707,0.864058
99.3172,0.99243
99.3672,1.19905
99.3706,1.199
99.4171,1.2374
99.4272,1.19287
99.4371,1.15084
99.4471,1.18739
99.4571,1.23407
99.4671,1.185
99.4706,1.15885
99.5172,0.999979
99.5672,1.13432
99.5706,1.10542
99.6172,1.15931
99.6271,1.2073
99.6372,1.23738
99.6472,1.21721
99.6572,1.25082
99.6672,1.25631
99.6706,1.23113
99.7172,1.16736
99.7672,1.33861
99.7706,1.3435
99.8172,1.3956
99.8272,1.42665
99.8372,1.46388
99.8472,1.43939
99.8572,1.46979
99.8672,1.53923
99.8707,1.53822
99.9171,1.59389
99.9672,1.641
99.9707,1.67105
100.017,1.70223
100.027,1.62681
100.037,1.54682
100.047,1.51491
100.057,1.4565
100.067,1.39352
100.071,1.39053
100.117,1.43137
100.167,1.53725
100.171,1.52232
100.217,1.32892
100.227,1.33082
100.237,1.3507
100.247,1.28824
100.257,1.14973
100.267,1.06314
100.271,1.05487
100.317,0.853185
100.367,0.760109
100.371,0.76023
100.417,0.841753
100.427,0.905752
100.437,1.00101
100.447,1.05129
100.457,1.08159
100.467,1.16907
100.471,1.20879
100.517,1.25777
100.567,1.09812
100.571,1.10988
100.617,1.19366
100.627,1.10411
100.637,0.945291
100.647,1.01131
100.657,1.11009
100.667,1.02629
100.671,0.993067
100.717,1.07759
100.767,1.00253
100.771,0.986535
100.817,0.952153
100.827,0.954638
100.837,0.852
100.847,0.885192
100.857,0.998592
100.867,0.925588
100.871,0.871447
100.917,1.01752
100.967,1.11818
100.971,1.07197
101.017,0.963235
101.027,0.999796
101.037,1.00701
101.047,0.943625
101.057,0.94904
101.067,1.00247
101.071,1.01108
101.117,1.16834
101.167,1.36895
101.171,1.33627
101.217,1.27027
101.227,1.30949
101.237,1.26875
101.247,1.21428
101.257,1.18478
101.267,1.11944
101.271,1.09947
101.317,0.988004
101.367,0.857152
101.371,0.84203
101.417,0.752186
101.427,0.812495
101.437,0.793594
101.447,0.793749
101.457,0.871505
101.467,0.840759
101.471,0.80716
101.517,0.728656
101.567,0.739805
101.571,0.736548
101.617,0.841761
101.627,0.958902
101.637,1.03536
101.647,1.01724
101.657,1.10337
101.667,1.26708
101.671,1.3008
101.717,1.44827
101.767,1.57912
101.771,1.58409
101.817,1.49174
101.827,1.52088
101.837,1.45444
101.847,1.34914
101.857,1.32435
101.867,1.32522
101.871,1.30148
101.917,1.01634
101.967,0.922484
101.971,0.921645
102.017,0.856964
102.027,0.835291
102.037,0.775963
102.047,0.754017
102.057,0.805959
102.067,0.80985
102.071,0.781634
102.117,0.643804
102.167,0.833258
102.171,0.821875
102.217,0.836676
102.227,0.775883
102.237,0.879272
102.247,0.9051
102.257,0.818334
102.267,0.819648
102.271,0.849456
102.317,1.07841
102.367,1.20105
102.371,1.20524
102.417,1.23621
102.427,1.22118
102.437,1.30532
102.447,1.39209
102.457,1.33629
102.467,1.26737
102.471,1.27638
102.517,1.37418
102.567,1.06207
102.571,1.06017
102.617,0.989391
102.627,1.01275
102.637,0.910172
102.647,0.926001
102.657,1.04192
102.667,1.03528
102.671,1.01026
102.717,0.974515
102.767,1.01759
102.771,1.02071
102.817,0.917252
102.827,0.93998
102.837,0.896279
102.847,0.879323
102.857,0.919012
102.867,0.968796
102.871,0.987834
102.917,1.16311
102.967,1.12673
102.971,1.11968
103.017,0.946357
103.027,0.90026
103.037,0.853606
103.047,0.818281
103.057,0.756385
103.067,0.7041
103.071,0.701497
103.117,0.794794
103.167,0.760467
103.171,0.70788
103.217,0.901966
103.227,0.963372
103.237,0.861283
103.247,0.830947
103.257,0.940951
103.267,0.902978
103.271,0.853516
103.317,0.684208
103.367,0.753314
103.371,0.723467
103.417,0.814403
103.427,0.885626
103.437,0.907048
103.447,0.972555
103.457,1.08959
103.467,1.06429
103.471,1.02599
103.517,1.00271
103.567,0.881275
103.571,0.87228
103.617,0.600137
103.627,0.589446
103.637,0.616712
103.647,0.659182
103.657,0.712169
103.667,0.718485
103.671,0.714786
103.717,0.914724
103.767,1.03928
103.771,1.01045
103.817,0.964339
103.827,1.10573
103.837,1.03741
103.847,0.844541
103.857,0.868751
103.867,0.966191
103.871,0.963123
103.917,0.968868
103.967,1.33164
103.971,1.34172
104.017,1.43536
104.027,1.54858
104.037,1.5814
104.047,1.45984
104.057,1.418
104.067,1.47163
104.071,1.46947
104.117,1.29451
104.167,1.12238
104.171,1.12903
104.217,0.945472
104.227,0.827829
104.237,0.866566
104.247,0.940636
104.257,0.90368
104.267,0.880543
104.271,0.894932
104.317,0.790062
104.367,0.787449
104.371,0.770068
104.417,0.894043
104.427,0.915239
104.437,0.923906
104.447,0.991297
104.457,1.10288
104.467,1.15139
104.471,1.1491
104.517,1.24893
104.567,1.08686
104.571,1.07573
104.617,0.916261
104.627,0.917707
104.637,0.897971
104.647,0.904731
104.657,0.979387
104.667,1.01745
104.671,1.00522
104.717,1.12173
104.767,1.08615
104.771,1.1043
104.817,1.13821
104.827,1.04314
104.837,1.00191
104.847,1.02036
104.857,0.928384
104.867,0.812323
104.871,0.807337
104.917,0.743784
104.967,0.752354
104.971,0.724929
105.017,0.830749
105.027,0.920406
105.037,0.947986
105.047,0.951066
105.057,0.920802
105.067,0.861387
105.071,0.861169
105.117,0.914391
105.167,0.868955
105.171,0.839906
105.217,0.85168
105.227,0.983586
105.237,0.983874
105.247,0.966334
105.257,1.07662
105.267,1.15754
105.271,1.15793
105.317,1.09864
105.367,0.921435
105.371,0.925217
105.417,0.881007
105.427,0.834479
105.437,0.704045
105.447,0.757526
105.457,0.909317
105.467,0.893842
105.471,0.865264
105.517,1.01169
105.567,1.07399
105.571,1.05503
105.617,1.11902
105.627,1.1831
105.637,1.10052
105.647,1.08219
105.657,1.17544
105.667,1.12617
105.671,1.07265
105.717,1.03398
105.767,1.09796
105.771,1.04144
105.817,1.01867
105.827,1.13943
105.837,1.17594
105.847,1.05519
105.857,1.06762
105.867,1.14938
105.871,1.13791
105.917,0.819732
105.967,0.808646
105.971,0.789659
106.017,0.708817
106.027,0.710537
106.037,0.732865
106.047,0.686871
106.057,0.624704
106.067,0.586257
106.071,0.578707
106.117,0.555293
106.167,0.759462
106.171,0.768935
106.217,0.786688
106.227,0.801818
106.237,0.812568
106.247,0.844048
106.257,0.893801
106.267,0.899614
106.271,0.897416
106.317,1.04247
106.367,1.297
106.371,1.31068
106.417,1.44777
106.427,1.56579
106.437,1.64192
106.447,1.58758
106.457,1.61365
106.467,1.74087
106.471,1.76246
106.517,1.60987
106.567,1.34392
106.571,1.3471
106.617,1.23083
106.627,1.27093
106.637,1.25893
106.647,1.23665
106.657,1.27285
106.667,1.36167
106.671,1.38072
106.717,1.45852
106.767,1.3173
106.771,1.3201
106.817,1.23604
106.827,1.16337
106.837,1.09309
106.847,1.14633
106.857,1.17958
106.867,1.10518
106.871,1.08103
106.917,0.958961
106.967,1.06873
106.971,1.0419
107.017,1.20967
107.027,1.20115
107.037,1.25518
107.047,1.28144
107.057,1.2393
107.067,1.20828
107.071,1.21689
107.117,1.25957
107.167,1.19015
107.171,1.17526
107.217,1.15819
107.227,1.14942
107.237,1.16094
107.247,1.19626
107.257,1.15531
107.267,1.04713
107.271,1.02358
107.317,1.01498
107.367,0.8306
107.371,0.833159
107.417,0.857913
107.427,0.894121
107.437,0.763877
107.447,0.804231
107.457,0.961667
107.467,0.913802
107.471,0.872483
107.517,0.912663
107.567,1.04232
107.571,1.02024
107.617,1.06397
107.627,1.2031
107.637,1.17285
107.647,1.08512
107.657,1.15116
107.667,1.22766
107.671,1.22748
107.717,1.1988
107.767,1.29394
107.771,1.27658
107.817,1.26879
107.827,1.36191
107.837,1.39383
107.847,1.31557
107.857,1.30782
107.867,1.37179
107.871,1.38155
107.917,1.37696
107.967,1.32393
107.971,1.29886
108.017,1.41192
108.027,1.40679
108.037,1.30101
108.047,1.26756
108.057,1.32555
108.067,1.2563
108.071,1.20042
108.117,0.941195
108.167,1.01997
108.171,0.997774
108.217,0.949679
108.227,0.973343
108.237,0.995619
108.247,1.00644
108.257,1.05792
108.267,1.03184
108.271,0.993259
108.317,0.961827
108.367,1.19413
108.371,1.20834
108.417,1.08391
108.427,1.07805
108.437,1.16627
108.447,1.15348
108.457,1.11199
108.467,1.16645
108.471,1.1869
108.517,1.14428
108.567,0.951769
108.571,0.943463
108.617,0.925457
108.627,0.990475
108.637,0.96354
108.647,0.877191
108.657,0.886277
108.667,0.958253
108.671,0.973814
108.717,1.02322
108.767,1.12795
108.771,1.13847
108.817,1.25107
108.827,1.34704
108.837,1.40308
108.847,1.38254
108.857,1.36562
108.867,1.38886
108.871,1.39758
108.917,1.38204
108.967,1.2251
108.971,1.23655
109.017,1.09779
109.027,0.999267
109.037,1.04856
109.047,1.1114
109.057,1.0375
109.067,1.00058
109.071,1.02031
109.117,0.945248
109.167,0.854329
109.171,0.837366
109.217,0.794948
109.227,0.738586
109.237,0.620043
109.247,0.651401
109.257,0.740467
109.267,0.70404
109.271,0.679853
109.317,0.874225
109.367,1.21757
109.371,1.22051
109.417,1.59386
109.427,1.67806
109.437,1.59862
109.447,1.61592
109.457,1.7549
109.467,1.72659
109.471,1.6758
109.517,1.61188
109.567,1.36802
109.571,1.34284
109.617,1.18119
109.627,1.09756
109.637,1.0537
109.647,1.01724
109.657,0.935205
109.667,0.877278
109.671,0.879807
109.717,0.773485
109.767,0.720248
109.771,0.677404
109.817,0.614537
109.827,0.701591
109.838,0.719324
109.848,0.688517
109.857,0.665287
109.867,0.632108
109.871,0.630314
109.917,0.838592
109.967,1.1604
109.971,1.14988
110.017,1.1744
110.027,1.26587
110.038,1.18892
110.047,1.09023
110.057,1.13974
110.067,1.12958
110.071,1.08652
110.117,0.614425
110.168,0.505001
110.171,0.524321
110.218,0.540895
110.228,0.556175
110.237,0.518471
110.248,0.498427
110.258,0.591612
110.268,0.665084
110.271,0.663833
110.317,0.749994
110.368,0.953178
110.371,0.950741
110.418,1.11952
110.427,1.20049
110.437,1.22616
110.447,1.23707
110.458,1.33629
110.468,1.41107
110.471,1.40759
110.518,1.55526
110.567,1.45388
110.571,1.39823
110.618,1.17566
110.628,1.21882
110.638,1.21798
110.648,1.11012
110.658,1.11462
110.668,1.17156
110.671,1.15541
110.718,0.821523
110.768,0.803546
110.771,0.799237
110.818,0.6984
110.828,0.648381
110.838,0.724185
110.848,0.751975
110.857,0.691624
110.868,0.680771
110.871,0.694902
110.918,0.826215
110.968,1.14858
110.971,1.19613
111.018,1.41316
111.028,1.38667
111.038,1.45459
111.048,1.55864
111.058,1.51137
111.068,1.41169
111.071,1.41066
111.118,1.4518
111.168,1.25042
111.171,1.24456
111.218,1.17959
111.228,1.18737
111.238,1.10686
111.248,0.999931
111.258,0.964583
111.268,0.96789
111.271,0.955667
111.318,0.693079
111.368,0.587136
111.371,0.595463
111.418,0.720344
111.428,0.818211
111.438,0.817222
111.448,0.835241
111.458,0.931179
111.468,1.0185
111.471,1.03409
111.518,1.22218
111.568,1.1285
111.571,1.12251
111.618,0.979364
111.628,0.885414
111.638,0.810237
111.648,0.884862
111.658,0.906309
111.668,0.79813
111.671,0.774635
111.718,0.869589
111.768,1.07028
111.771,1.01798
111.818,1.09732
111.828,1.10042
111.838,1.05044
111.848,1.0122
111.858,1.03027
111.868,0.978646
111.871,0.94954
111.918,0.888103
111.968,1.05771
111.971,1.0425
112.018,1.156
112.028,1.21647
112.038,1.19797
112.048,1.16214
112.058,1.16791
112.068,1.08893
112.071,1.04009
112.118,0.906008
112.168,0.82228
112.171,0.83616
112.218,0.746572
112.228,0.745153
112.238,0.654383
112.248,0.650612
112.258,0.721434
112.268,0.667797
112.271,0.629357
112.318,0.638134
112.368,0.92565
112.371,0.910155
112.418,0.967972
112.428,1.15559
112.438,1.18752
112.448,1.06425
112.458,1.10885
112.468,1.2457
112.471,1.26506
112.518,1.30971
112.568,1.27852
112.571,1.24993
112.618,0.917167
112.628,0.983959
112.638,1.04315
112.648,0.925012
112.658,0.879858
112.668,0.997034
112.671,1.02106
112.718,0.972641
112.768,0.707541
112.771,0.70531
112.818,0.581311
112.828,0.474424
112.838,0.413195
112.848,0.45947
112.858,0.525898
112.868,0.508035
112.871,0.490741
112.918,0.726945
112.968,1.16145
112.971,1.16919
113.018,1.29068
113.028,1.26332
113.038,1.24362
113.048,1.24977
113.058,1.24608
113.068,1.16526
113.071,1.12344
113.118,0.869462
113.168,0.851825
113.171,0.852877
113.218,0.854897
113.228,0.899894
113.238,1.0013
113.248,0.994438
113.258,0.970135
113.268,1.02949
113.271,1.04582
113.318,1.04218
113.368,1.0762
113.371,1.09609
113.418,1.39625
113.428,1.47662
113.438,1.49165
113.448,1.5201
113.458,1.55454
113.468,1.59075
113.471,1.61699
113.518,1.86885
113.568,1.82344
113.571,1.80417
113.618,1.4972
113.628,1.4445
113.638,1.35094
113.648,1.26485
113.658,1.13877
113.668,0.991193
113.671,0.963418
113.718,0.920415
113.768,1.03313
113.771,1.02933
113.818,0.941171
113.828,0.888588
113.838,0.873661
113.848,0.862823
113.858,0.826098
113.868,0.791291
113.871,0.782954
113.918,0.578533
113.968,0.68623
113.971,0.687848
114.018,1.00434
114.028,1.04848
114.038,0.934269
114.048,0.962288
114.058,1.12301
114.068,1.11581
114.071,1.07736
114.118,1.04255
114.168,1.03063
114.171,1.00804
114.218,0.983615
114.228,1.03947
114.238,0.90838
114.248,0.872799
114.258,1.01741
114.268,0.979133
114.271,0.915646
114.318,0.929687
114.368,1.04732
114.371,1.00708
114.418,0.989952
114.428,1.06526
114.438,1.14923
114.448,1.09985
114.458,1.09102
114.468,1.15953
114.471,1.17539
114.518,1.24453
114.568,1.31693
114.571,1.27557
114.618,1.04598
114.628,1.08808
114.638,1.12527
114.648,1.05073
114.658,0.984838
114.668,0.977028
114.671,0.978906
114.718,1.04353
114.768,1.17073
114.771,1.17278
114.818,1.09312
114.828,1.17325
114.838,1.12977
114.848,1.08722
114.858,1.19274
114.868,1.22723
114.871,1.19715
114.918,1.04292
114.968,1.22025
114.971,1.25527
115.018,1.37214
115.028,1.39681
115.038,1.42331
115.048,1.38491
115.058,1.4051
115.068,1.50341
115.071,1.52087
115.118,1.35943
115.168,1.0613
115.171,1.04822
115.218,0.824282
115.228,0.814002
115.238,0.834211
115.248,0.799482
115.258,0.769291
115.268,0.841912
115.271,0.870477
115.318,1.13522
115.368,1.20175
115.371,1.17916
115.418,1.24642
115.428,1.27005
115.438,1.24634
115.448,1.2402
115.458,1.29549
